,source,target,weight
2249,China PR,Honduras,0.004975124378109453
2250,Denmark,Kazakhstan,0.0035460992907801418
2251,Canada,Iceland,0.011299435028248588
2252,Nepal,Macau,0.006578947368421052
2253,Spain,Cyprus,0.007194244604316547
2254,Equatorial Guinea,Saudi Arabia,0.01282051282051282
2255,Scotland,Italy,0.03088803088803089
2256,Mongolia,Indonesia,0.015625
2257,Colombia,South Korea,0.020202020202020204
2258,Kabylia,Western Armenia,0.3333333333333333
2259,Togo,Saudi Arabia,0.010752688172043012
2260,Denmark,Portugal,0.03546099290780142
2261,Uzbekistan,Palestine,0.009259259259259259
2262,Costa Rica,Panama,0.07174887892376682
2263,Honduras,Yugoslavia,0.004878048780487805
2264,Uganda,Central African Republic,0.0047169811320754715
2265,South Africa,Brazil,0.04310344827586207
2266,Kiribati,Papua New Guinea,0.2
2267,Iran,Australia,0.017241379310344827
2268,Sápmi,Kernow,0.06666666666666667
2269,Kiribati,Tuvalu,0.1
2270,Romania,Iceland,0.004366812227074236
2271,Qatar,Greece,0.004784688995215311
2272,Laos,Thailand,0.08571428571428572
2273,Occitania,Padania,0.25
2274,Morocco,Argentina,0.02158273381294964
2275,Frøya,Saare County,0.041666666666666664
2276,Iceland,Scotland,0.024096385542168676
2277,Nigeria,South Korea,0.01935483870967742
2278,Bangladesh,Malaysia,0.045454545454545456
2279,Mauritania,Guinea,0.050359712230215826
2280,Kenya,Guinea,0.015625
2281,São Tomé and Príncipe,Tunisia,0.02127659574468085
2282,Pakistan,Afghanistan,0.013513513513513514
2283,Togo,Liberia,0.021505376344086023
2284,Comoros,Palestine,0.014285714285714285
2285,Niger,Gambia,0.007751937984496124
2286,Spain,Slovakia,0.007194244604316547
2287,Trinidad and Tobago,Romania,0.00390625
2288,Belgium,France,0.09507042253521127
2289,Somalia,Mozambique,0.010752688172043012
2290,Uzbekistan,Tajikistan,0.009259259259259259
2291,Burundi,Niger,0.01098901098901099
2292,Jordan,Spain,0.006289308176100629
2293,Georgia,Latvia,0.022388059701492536
2294,Seychelles,Sierra Leone,0.008771929824561403
2295,Provence,Sápmi,0.08333333333333333
2296,United States Virgin Islands,Saint Kitts and Nevis,0.038461538461538464
2297,Bolivia,Japan,0.007042253521126761
2298,Jamaica,Croatia,0.00411522633744856
2299,Angola,Argentina,0.00819672131147541
2300,Oman,Tunisia,0.005263157894736842
2301,Barbados,United States Virgin Islands,0.007407407407407408
2302,Jamaica,Brazil,0.00823045267489712
2303,Suriname,Dominican Republic,0.008
2304,Gambia,Denmark,0.008928571428571428
2305,Angola,Burkina Faso,0.02459016393442623
2306,Luxembourg,Lithuania,0.002932551319648094
2307,Brazil,Belgium,0.012048192771084338
2308,Latvia,Russia,0.014218009478672985
2309,Burkina Faso,Morocco,0.04678362573099415
2310,Rwanda,Togo,0.00909090909090909
2311,Malawi,Yemen,0.004273504273504274
2312,Libya,Cape Verde,0.0136986301369863
2313,South Africa,Senegal,0.034482758620689655
2314,Ghana,Senegal,0.022727272727272728
2315,Azerbaijan,Czech Republic,0.00641025641025641
2316,Sri Lanka,Bhutan,0.0136986301369863
2317,Saudi Arabia,Japan,0.04830917874396135
2318,Serbia,Hungary,0.031914893617021274
2319,Finland,Poland,0.045023696682464455
2320,Morocco,Gabon,0.04316546762589928
2321,Mauritius,Zambia,0.04487179487179487
2322,Oman,Finland,0.015789473684210527
2323,Morocco,Northern Ireland,0.007194244604316547
2324,German DR,Austria,0.010869565217391304
2325,China PR,Catalonia,0.004975124378109453
2326,Bahrain,Iraq,0.06666666666666667
2327,Guyana,Bolivia,0.007042253521126761
2328,Egypt,Switzerland,0.0053475935828877
2329,Malta,Azerbaijan,0.006514657980456026
2330,Gabon,Kenya,0.006993006993006993
2331,Ivory Coast,Tunisia,0.041379310344827586
2332,Angola,Algeria,0.01639344262295082
2333,Cayman Islands,Montserrat,0.015151515151515152
2334,Honduras,Nicaragua,0.004878048780487805
2335,Morocco,Portugal,0.007194244604316547
2336,Sint Maarten,French Guiana,0.037037037037037035
2337,Equatorial Guinea,Angola,0.02564102564102564
2338,Paraguay,Honduras,0.0033783783783783786
2339,Ivory Coast,Brazil,0.006896551724137931
2340,Tunisia,German DR,0.021505376344086023
2341,Mozambique,Morocco,0.013157894736842105
2342,Costa Rica,Paraguay,0.013452914798206279
2343,Cyprus,Japan,0.003816793893129771
2344,Finland,England,0.02132701421800948
2345,Tahiti,French Guiana,0.01282051282051282
2346,Israel,Poland,0.03626943005181347
2347,Angola,Libya,0.00819672131147541
2348,Montserrat,Panama,0.027777777777777776
2349,Romania,France,0.039301310043668124
2350,Martinique,Trinidad and Tobago,0.125
2351,South Korea,Croatia,0.013953488372093023
2352,Wales,Russia,0.015527950310559006
2353,Mozambique,Tanzania,0.019736842105263157
2354,Mozambique,Ivory Coast,0.03289473684210526
2355,Laos,Afghanistan,0.007142857142857143
2356,Czech Republic,Uruguay,0.021052631578947368
2357,Ghana,South Africa,0.028409090909090908
2358,Zambia,Zimbabwe,0.06666666666666667
2359,Turkey,German DR,0.0043859649122807015
2360,Lithuania,Cyprus,0.013392857142857142
2361,Benin,Libya,0.013071895424836602
2362,Andorra,Lithuania,0.011834319526627219
2363,Mongolia,Hong Kong,0.046875
2364,United States Virgin Islands,Bonaire,0.057692307692307696
2365,Turkey,Croatia,0.017543859649122806
2366,Angola,Zimbabwe,0.06557377049180328
2367,Lesotho,Rwanda,0.007142857142857143
2368,Saint Vincent and the Grenadines,Guatemala,0.06521739130434782
2369,Western Samoa,Papua New Guinea,0.16666666666666666
2370,Oman,Japan,0.05263157894736842
2371,Australia,Chile,0.01910828025477707
2372,Panjab,Padania,0.2857142857142857
2373,Ecuador,Guatemala,0.004
2374,Poland,United States,0.025362318840579712
2375,Estonia,China PR,0.0071174377224199285
2376,Cyprus,Canada,0.003816793893129771
2377,Luxembourg,Germany,0.03225806451612903
2378,United Arab Emirates,Poland,0.014563106796116505
2379,Seychelles,Maldives,0.02631578947368421
2380,Costa Rica,Russia,0.004484304932735426
2381,New Zealand,Uruguay,0.006211180124223602
2382,Taiwan,Saudi Arabia,0.014925373134328358
2383,Chagos Islands,Tamil Eelam,0.09090909090909091
2384,Mauritius,Libya,0.00641025641025641
2385,Guadeloupe,Trinidad and Tobago,0.0673076923076923
2386,Laos,Iran,0.02142857142857143
2387,Oman,United Arab Emirates,0.07894736842105263
2388,Guinea,Egypt,0.03333333333333333
2389,Philippines,Japan,0.04568527918781726
2390,Thailand,Laos,0.0031645569620253164
2391,Madagascar,Namibia,0.024793388429752067
2392,Canada,Poland,0.03389830508474576
2393,Saudi Arabia,Sweden,0.00966183574879227
2394,Cape Verde,Ecuador,0.011904761904761904
2395,Sweden,Austria,0.06329113924050633
2396,Moldova,Kosovo,0.006289308176100629
2397,South Africa,Zambia,0.06896551724137931
2398,Liechtenstein,Belarus,0.005208333333333333
2399,Poland,Armenia,0.0036231884057971015
2400,Kyrgyzstan,Palestine,0.010752688172043012
2401,Tanzania,Sudan,0.04780876494023904
2402,Pakistan,Bangladesh,0.0472972972972973
2403,Finland,Albania,0.004739336492890996
2404,China PR,South Korea,0.11442786069651742
2405,Brazil,Catalonia,0.006024096385542169
2406,Faroe Islands,Republic of Ireland,0.021505376344086023
2407,Senegal,England,0.005952380952380952
2408,Botswana,Togo,0.007142857142857143
2409,Argentina,Russia,0.009259259259259259
2410,Zambia,Jamaica,0.0044444444444444444
2411,Turkey,Luxembourg,0.0043859649122807015
2412,Oman,Slovenia,0.010526315789473684
2413,Madagascar,Ethiopia,0.024793388429752067
2414,Jordan,Tajikistan,0.006289308176100629
2415,Denmark,Benin,0.0035460992907801418
2416,South Korea,Vietnam,0.004651162790697674
2417,Mali,South Africa,0.01092896174863388
2418,Zambia,Egypt,0.057777777777777775
2419,Moldova,El Salvador,0.006289308176100629
2420,Sierra Leone,Congo,0.007936507936507936
2421,Liechtenstein,Georgia,0.005208333333333333
2422,Belarus,Kazakhstan,0.014814814814814815
2423,Georgia,Romania,0.03731343283582089
2424,England,Scotland,0.20588235294117646
2425,Morocco,Colombia,0.007194244604316547
2426,Zimbabwe,Mauritius,0.0189873417721519
2427,Cuba,Panama,0.08125
2428,Guam,Oman,0.012195121951219513
2429,Sierra Leone,Gabon,0.023809523809523808
2430,Tunisia,Guinea,0.03763440860215054
2431,South Sudan,Gabon,0.04878048780487805
2432,Burundi,Cameroon,0.02197802197802198
2433,Jamaica,China PR,0.012345679012345678
2434,New Caledonia,New Zealand,0.20430107526881722
2435,American Samoa,Australia,0.021739130434782608
2436,Spain,Catalonia,0.007194244604316547
2437,Burkina Faso,Central African Republic,0.005847953216374269
2438,Macau,Nepal,0.0392156862745098
2439,Haiti,Italy,0.0056179775280898875
2440,Uruguay,Denmark,0.006711409395973154
2441,Albania,Romania,0.05641025641025641
2442,Colombia,Yugoslavia,0.015151515151515152
2443,Bulgaria,German DR,0.018115942028985508
2444,Bahrain,Chile,0.004761904761904762
2445,Niger,Algeria,0.06201550387596899
2446,Iran,Kuwait,0.05172413793103448
2447,Hong Kong,Singapore,0.049019607843137254
2448,Georgia,Slovakia,0.007462686567164179
2449,China PR,Colombia,0.004975124378109453
2450,Belgium,Netherlands,0.2007042253521127
2451,Nepal,Vietnam,0.013157894736842105
2452,Japan,Peru,0.012448132780082987
2453,Tunisia,Syria,0.010752688172043012
2454,Colombia,United States,0.015151515151515152
2455,Kyrgyzstan,Kuwait,0.03225806451612903
2456,Bahamas,Trinidad and Tobago,0.08571428571428572
2457,Republic of Ireland,Denmark,0.01951219512195122
2458,Burkina Faso,Tunisia,0.005847953216374269
2459,Laos,Syria,0.014285714285714285
2460,Togo,China PR,0.005376344086021506
2461,Iran,Mali,0.008620689655172414
2462,Myanmar,Vietnam,0.04455445544554455
2463,Mauritania,Senegal,0.08633093525179857
2464,Equatorial Guinea,Sierra Leone,0.05128205128205128
2465,Scotland,Mexico,0.003861003861003861
2466,Philippines,Jordan,0.005076142131979695
2467,Turkey,Russia,0.07017543859649122
2468,Senegal,Malawi,0.005952380952380952
2469,Anguilla,Barbados,0.030303030303030304
2470,Eritrea,Tanzania,0.06818181818181818
2471,Slovakia,Wales,0.024
2472,Luhansk PR,Abkhazia,0.3333333333333333
2473,Cape Verde,Ghana,0.047619047619047616
2474,Togo,Japan,0.005376344086021506
2475,Barbados,United States,0.02962962962962963
2476,Ethiopia,Tunisia,0.024390243902439025
2477,Central African Republic,Guinea-Bissau,0.014084507042253521
2478,Liechtenstein,Israel,0.020833333333333332
2479,Jamaica,Uruguay,0.012345679012345678
2480,Zimbabwe,Zambia,0.13291139240506328
2481,North Korea,Iraq,0.03508771929824561
2482,Malaysia,North Korea,0.012903225806451613
2483,Yugoslavia,Germany,0.08641975308641975
2484,Togo,Botswana,0.005376344086021506
2485,Central African Republic,Mozambique,0.014084507042253521
2486,Lebanon,Sri Lanka,0.006896551724137931
2487,Botswana,Malawi,0.08571428571428572
2488,Haiti,Uruguay,0.0056179775280898875
2489,Rwanda,Equatorial Guinea,0.00909090909090909
2490,Barbados,Saint Kitts and Nevis,0.044444444444444446
2491,Zambia,Andalusia,0.0044444444444444444
2492,Tanzania,Ethiopia,0.035856573705179286
2493,Artsakh,County of Nice,0.3333333333333333
2494,Mozambique,Sudan,0.013157894736842105
2495,Romania,Yugoslavia,0.06986899563318777
2496,Dominica,Martinique,0.07339449541284404
2497,Saint Vincent and the Grenadines,Nicaragua,0.021739130434782608
2498,Papua New Guinea,Central African Republic,0.013888888888888888
2499,Benin,Namibia,0.006535947712418301
2500,Saare County,Isle of Man,0.04
2501,Somalia,Sudan,0.06451612903225806
2502,Kuwait,Australia,0.03317535545023697
2503,Morocco,Brazil,0.014388489208633094
2504,Brunei,United Arab Emirates,0.020618556701030927
2505,Switzerland,Belgium,0.04178272980501393
2506,Palestine,Kyrgyzstan,0.030612244897959183
2507,Belgium,Czechoslovakia,0.017605633802816902
2508,India,Ghana,0.004629629629629629
2509,Kiribati,Tahiti,0.1
2510,Poland,Mexico,0.010869565217391304
2511,Iran,Hong Kong,0.008620689655172414
2512,Sudan,Zanzibar,0.010582010582010581
2513,Bosnia and Herzegovina,Czech Republic,0.018867924528301886
2514,India,Vietnam,0.009259259259259259
2515,Pakistan,Qatar,0.006756756756756757
2516,Cuba,Uruguay,0.00625
2517,Andorra,Azerbaijan,0.005917159763313609
2518,Saudi Arabia,Czech Republic,0.004830917874396135
2519,Wales,Australia,0.003105590062111801
2520,Gabon,Cameroon,0.06993006993006994
2521,Australia,Tunisia,0.006369426751592357
2522,Serbia,Ivory Coast,0.010638297872340425
2523,Benin,Ethiopia,0.006535947712418301
2524,Haiti,Spain,0.0056179775280898875
2525,Namibia,Guinea,0.05
2526,Croatia,Belgium,0.038461538461538464
2527,Bolivia,Greece,0.0035211267605633804
2528,Liechtenstein,United States,0.005208333333333333
2529,DR Congo,Togo,0.005988023952095809
2530,Malta,Algeria,0.006514657980456026
2531,Armenia,Gibraltar,0.007246376811594203
2532,Greece,Lithuania,0.0043859649122807015
2533,Saint Lucia,Puerto Rico,0.01818181818181818
2534,Wales,Italy,0.021739130434782608
2535,Yemen DPR,Indonesia,0.058823529411764705
2536,France,Mexico,0.00390625
2537,Malta,Hungary,0.029315960912052116
2538,Qatar,Peru,0.004784688995215311
2539,Gabon,Rwanda,0.02097902097902098
2540,Japan,Belarus,0.004149377593360996
2541,Montenegro,Sweden,0.03333333333333333
2542,Anguilla,Puerto Rico,0.07575757575757576
2543,Haiti,Dominican Republic,0.0056179775280898875
2544,Costa Rica,Jamaica,0.017937219730941704
2545,Grenada,Bermuda,0.01818181818181818
2546,Angola,Portugal,0.02459016393442623
2547,Honduras,South Korea,0.014634146341463415
2548,Aruba,Suriname,0.1111111111111111
2549,Curaçao,Bahrain,0.007352941176470588
2550,Northern Ireland,Hungary,0.014124293785310734
2551,Czechoslovakia,Bulgaria,0.043209876543209874
2552,Bulgaria,Wales,0.018115942028985508
2553,Belgium,Spain,0.03873239436619718
2554,Moldova,Luxembourg,0.006289308176100629
2555,Wales,Tunisia,0.003105590062111801
2556,Kenya,Iraq,0.0078125
2557,Tibet,Gibraltar,0.07142857142857142
2558,Bosnia and Herzegovina,Japan,0.009433962264150943
2559,Bangladesh,Zimbabwe,0.006493506493506494
2560,Gambia,Angola,0.017857142857142856
2561,Poland,Israel,0.007246376811594203
2562,DR Congo,Morocco,0.029940119760479042
2563,South Africa,Sudan,0.008620689655172414
2564,Tanzania,Eswatini,0.00398406374501992
2565,Cuba,Dominican Republic,0.00625
2566,Slovakia,Russia,0.032
2567,Martinique,Suriname,0.041666666666666664
2568,Bermuda,El Salvador,0.022988505747126436
2569,Italy,Czechoslovakia,0.048484848484848485
2570,Sint Maarten,Martinique,0.037037037037037035
2571,Malawi,South Sudan,0.004273504273504274
2572,Kazakhstan,Netherlands,0.015873015873015872
2573,China PR,Indonesia,0.004975124378109453
2574,Bulgaria,Corsica,0.0036231884057971015
2575,Mongolia,Palestine,0.015625
2576,Zambia,Gabon,0.008888888888888889
2577,Chile,Ukraine,0.0030303030303030303
2578,Czechoslovakia,Netherlands,0.018518518518518517
2579,Iraq,Peru,0.0064516129032258064
2580,Saudi Arabia,Qatar,0.03864734299516908
2581,Malaysia,Jamaica,0.0032258064516129032
2582,Gibraltar,Republic of Ireland,0.06666666666666667
2583,Morocco,DR Congo,0.014388489208633094
2584,Orkney,Jersey,0.17647058823529413
2585,Ivory Coast,Namibia,0.006896551724137931
2586,India,Zambia,0.013888888888888888
2587,Yugoslavia,Austria,0.037037037037037035
2588,Albania,Serbia,0.005128205128205128
2589,Djibouti,Tunisia,0.022727272727272728
2590,Paraguay,Peru,0.060810810810810814
2591,Zimbabwe,Rwanda,0.012658227848101266
2592,United States,Haiti,0.022727272727272728
2593,Qatar,Haiti,0.009569377990430622
2594,Turkey,Poland,0.05263157894736842
2595,Ethiopia,São Tomé and Príncipe,0.006097560975609756
2596,Malaysia,Japan,0.02903225806451613
2597,Belarus,Bulgaria,0.037037037037037035
2598,Mauritania,Mali,0.1223021582733813
2599,Albania,Armenia,0.005128205128205128
2600,Hungary,Brazil,0.006557377049180328
2601,Cambodia,South Korea,0.03825136612021858
2602,Morocco,Bulgaria,0.007194244604316547
2603,Luxembourg,Albania,0.011730205278592375
2604,Vanuatu,Australia,0.03571428571428571
2605,Sri Lanka,Singapore,0.03424657534246575
2606,Curaçao,Bonaire,0.007352941176470588
2607,Djibouti,Niger,0.022727272727272728
2608,Mauritius,Seychelles,0.038461538461538464
2609,United States,Slovenia,0.003787878787878788
2610,United Koreans in Japan,Sápmi,0.3333333333333333
2611,Scotland,Slovakia,0.007722007722007722
2612,Andorra,Moldova,0.029585798816568046
2613,Mongolia,Saudi Arabia,0.03125
2614,Afghanistan,Malaysia,0.02857142857142857
2615,Oman,Algeria,0.005263157894736842
2616,Mexico,Brazil,0.0984251968503937
2617,Serbia,Basque Country,0.010638297872340425
2618,Algeria,Zambia,0.03048780487804878
2619,Latvia,Montenegro,0.009478672985781991
2620,Mongolia,Guam,0.03125
2621,Grenada,Saint Lucia,0.05454545454545454
2622,Belarus,France,0.022222222222222223
2623,Israel,South Korea,0.025906735751295335
2624,Trinidad and Tobago,Saint Vincent and the Grenadines,0.0078125
2625,Singapore,Vietnam,0.021341463414634148
2626,Saint Lucia,Montserrat,0.00909090909090909
2627,Zambia,Equatorial Guinea,0.0044444444444444444
2628,Mexico,Honduras,0.031496062992125984
2629,Luxembourg,Wales,0.017595307917888565
2630,Egypt,Greece,0.016042780748663103
2631,Niger,Zambia,0.007751937984496124
2632,Albania,Russia,0.005128205128205128
2633,Azerbaijan,Oman,0.00641025641025641
2634,Comoros,Namibia,0.014285714285714285
2635,Yemen,United Arab Emirates,0.07692307692307693
2636,Lithuania,Iceland,0.008928571428571428
2637,German DR,Denmark,0.021739130434782608
2638,Yemen,Japan,0.02564102564102564
2639,Benin,Cameroon,0.032679738562091505
2640,Northern Ireland,Yugoslavia,0.014124293785310734
2641,Singapore,Indonesia,0.08231707317073171
2642,Portugal,Denmark,0.016216216216216217
2643,Estonia,Norway,0.014234875444839857
2644,Switzerland,Slovakia,0.005571030640668524
2645,Vanuatu,Tahiti,0.16964285714285715
2646,Qatar,Liechtenstein,0.004784688995215311
2647,Israel,Norway,0.0051813471502590676
2648,Armenia,Iran,0.007246376811594203
2649,San Marino,Estonia,0.020512820512820513
2650,Solomon Islands,New Zealand,0.1518987341772152
2651,Canada,Iraq,0.005649717514124294
2652,Székely Land,Kárpátalja,0.06666666666666667
2653,Belgium,Malta,0.0035211267605633804
2654,Brunei,Japan,0.020618556701030927
2655,Central African Republic,Ivory Coast,0.04225352112676056
2656,Uganda,Burundi,0.009433962264150943
2657,Kyrgyzstan,Syria,0.021505376344086023
2658,Albania,Northern Ireland,0.02564102564102564
2659,Kenya,Eritrea,0.0078125
2660,Italy,Iceland,0.006060606060606061
2661,Switzerland,Czech Republic,0.011142061281337047
2662,Falkland Islands,Alderney,0.038461538461538464
2663,Tunisia,Japan,0.021505376344086023
2664,Mauritania,Equatorial Guinea,0.014388489208633094
2665,Liberia,Sierra Leone,0.04827586206896552
2666,Kyrgyzstan,Azerbaijan,0.03225806451612903
2667,Canada,Morocco,0.01694915254237288
2668,Singapore,Japan,0.057926829268292686
2669,Kuwait,Kyrgyzstan,0.004739336492890996
2670,Japan,United States,0.004149377593360996
2671,Lebanon,Montenegro,0.006896551724137931
